0.034669,0.043945,0.043945
0.035158,0.043945,0.043945
0.035646,0.043945,0.043945
0.036134,0.043945,0.043945
0.036622,0.043945,0.043945
0.037111,0.043945,0.043945
0.037599,0.043945,0.043945
0.038087,0.043945,0.043945
0.038576,0.043945,0.043945
0.039064,0.043945,0.043945
0.039552,0.043945,0.043945
0.040041,0.043945,0.043945
0.040529,0.043945,0.043945
0.041017,0.043945,0.043945
0.041506,0.043945,0.043945
0.041994,0.043945,0.043945
0.042482,0.043945,0.043945
0.042970,0.043945,0.043945
0.043459,0.043945,0.043945
0.043947,0.043945,0.043945
0.044435,0.043945,0.043945
0.044924,0.043945,0.043945
0.045412,0.043945,0.043945
0.045900,0.043945,0.043945
0.046388,0.043945,0.048828
0.046877,0.043945,0.043945
0.047365,0.048828,0.048828
0.047853,0.048828,0.043945
0.048342,0.043945,0.048828
0.048830,0.048828,0.043945
0.049318,0.048828,0.043945
0.049807,0.048828,0.043945
0.050295,0.048828,0.048828
0.050783,0.048828,0.048828
0.051271,0.048828,0.048828
0.051760,0.048828,0.048828
0.052248,0.048828,0.048828
0.052736,0.048828,0.048828
0.053225,0.048828,0.048828
0.053713,0.048828,0.048828
0.054201,0.048828,0.048828
0.054690,0.048828,0.048828
0.055178,0.048828,0.048828
0.055666,0.048828,0.048828
0.056155,0.048828,0.048828
0.056643,0.048828,0.048828
0.057131,0.048828,0.048828
0.057619,0.048828,0.048828
0.058108,0.048828,0.048828
0.058596,0.048828,0.048828
0.059084,0.048828,0.048828
0.059573,0.048828,0.048828
0.060061,0.048828,0.048828
0.060549,0.048828,0.048828
0.061037,0.048828,0.048828
0.061526,0.048828,0.048828
0.062014,0.048828,0.048828
0.062502,0.048828,0.048828
0.062991,0.048828,0.048828
0.063479,0.048828,0.048828
0.063967,0.048828,0.048828
0.064456,0.048828,0.048828
0.064944,0.048828,0.048828
0.065432,0.048828,0.048828
0.065921,0.048828,0.048828
0.066409,0.048828,0.048828
0.066897,0.048828,0.048828
0.067385,0.048828,0.048828
0.067874,0.048828,0.048828
0.068362,0.053711,0.053711
0.068850,0.053711,0.048828
0.069339,0.048828,0.053711
0.069827,0.053711,0.053711
0.070315,0.053711,0.053711
0.070804,0.048828,0.053711
0.071292,0.053711,0.048828
0.071780,0.053711,0.053711
0.072268,0.053711,0.053711
0.072757,0.048828,0.053711
0.073245,0.053711,0.053711
0.073733,0.053711,0.053711
0.074222,0.053711,0.053711
0.074710,0.053711,0.053711
0.075198,0.053711,0.053711
0.075686,0.053711,0.053711
0.076175,0.053711,0.053711
0.076663,0.053711,0.053711
0.077151,0.053711,0.053711
0.077640,0.053711,0.053711
0.078128,0.053711,0.053711
0.078616,0.053711,0.053711
0.079105,0.053711,0.053711
0.079593,0.053711,0.053711
0.080081,0.053711,0.053711
0.080569,0.053711,0.053711
0.081058,0.053711,0.053711
0.081546,0.053711,0.053711
0.082034,0.053711,0.053711
0.082523,0.053711,0.053711
0.083011,0.053711,0.053711
0.083499,0.053711,0.048828
0.083988,0.053711,0.053711
0.084476,0.053711,0.053711
0.084964,0.053711,0.053711
0.085452,0.053711,0.053711
0.085941,0.053711,0.053711
0.086429,0.053711,0.053711
0.086917,0.053711,0.053711
0.087406,0.053711,0.053711
0.087894,0.053711,0.053711
0.088382,0.053711,0.053711
0.088871,0.053711,0.053711
0.089359,0.053711,0.053711
0.089847,0.053711,0.053711
0.090335,0.053711,0.053711
0.090824,0.053711,0.053711
0.091312,0.053711,0.053711
0.091800,0.053711,0.053711
0.092289,0.053711,0.053711
0.092777,0.053711,0.053711
0.093265,0.053711,0.053711
0.093754,0.053711,0.053711
0.094242,0.053711,0.053711
0.094730,0.053711,0.053711
0.095219,0.053711,0.053711
0.095707,0.048828,0.053711
0.096195,0.053711,0.053711
0.096683,0.053711,0.048828
0.097172,0.048828,0.053711
0.097660,0.053711,0.053711
0.098148,0.053711,0.053711
0.098637,0.053711,0.053711
0.099125,0.053711,0.053711
0.099613,0.053711,0.053711
0.100102,0.048828,0.053711
0.100590,0.048828,0.053711
0.101078,0.053711,0.053711
0.101566,0.048828,0.053711
0.102055,0.053711,0.053711
0.102543,0.053711,0.053711
0.103031,0.048828,0.048828
0.103520,0.053711,0.053711
0.104008,0.053711,0.053711
0.104496,0.053711,0.053711
0.104984,0.053711,0.048828
0.105473,0.048828,0.053711
0.105961,0.053711,0.048828
0.106449,0.048828,0.048828
0.106938,0.048828,0.048828
0.107426,0.048828,0.048828
0.107914,0.048828,0.048828
0.108403,0.048828,0.048828
0.108891,0.048828,0.048828
0.109379,0.048828,0.048828
0.109867,0.048828,0.048828
0.110356,0.048828,0.048828
0.110844,0.048828,0.048828
0.111332,0.048828,0.048828
0.111821,0.048828,0.048828
0.112309,0.048828,0.048828
0.112797,0.048828,0.048828
0.113286,0.048828,0.048828
0.113774,0.048828,0.048828
0.114262,0.048828,0.048828
0.114750,0.048828,0.048828
0.115239,0.048828,0.048828
0.115727,0.048828,0.048828
0.116215,0.048828,0.048828
0.116704,0.048828,0.048828
0.117192,0.048828,0.048828
0.117680,0.048828,0.048828
0.118169,0.048828,0.048828
0.118657,0.048828,0.048828
0.119145,0.048828,0.048828
0.119633,0.048828,0.048828
0.120122,0.048828,0.048828
0.120610,0.048828,0.048828
0.121098,0.048828,0.048828
0.121587,0.048828,0.048828
0.122075,0.048828,0.048828
0.122563,0.048828,0.048828
0.123052,0.048828,0.048828
0.123540,0.048828,0.048828
0.124028,0.048828,0.048828
0.124516,0.048828,0.048828
0.125005,0.048828,0.048828
0.125493,0.043945,0.043945
0.125981,0.043945,0.048828
0.126470,0.048828,0.043945
0.126958,0.043945,0.043945
0.127446,0.043945,0.043945
0.127935,0.043945,0.043945
0.128423,0.043945,0.043945
0.128911,0.043945,0.043945
0.129399,0.043945,0.043945
0.129888,0.043945,0.043945
0.130376,0.043945,0.043945
0.130864,0.043945,0.043945
0.131353,0.043945,0.043945
0.131841,0.043945,0.043945
0.132329,0.043945,0.043945
0.132818,0.043945,0.043945
0.133306,0.043945,0.043945
0.133794,0.043945,0.043945
0.134282,0.043945,0.043945
0.134771,0.043945,0.043945
0.135259,0.043945,0.043945
0.135747,0.043945,0.043945
0.136236,0.043945,0.043945
0.136724,0.043945,0.043945
0.137212,0.043945,0.043945
0.137701,0.043945,0.043945
0.138189,0.043945,0.043945
0.138677,0.039062,0.039062
0.139165,0.043945,0.039062
0.139654,0.043945,0.043945
0.140142,0.039062,0.039062
0.140630,0.039062,0.039062
0.141119,0.043945,0.039062
0.141607,0.039062,0.039062
0.142095,0.039062,0.039062
0.142584,0.039062,0.039062
0.143072,0.039062,0.039062
0.143560,0.039062,0.039062
0.144048,0.039062,0.039062
0.144537,0.039062,0.039062
0.145025,0.039062,0.039062
0.145513,0.039062,0.039062
0.146002,0.039062,0.039062
0.146490,0.039062,0.039062
0.146978,0.039062,0.039062
0.147467,0.039062,0.039062
0.147955,0.039062,0.039062
0.148443,0.039062,0.039062
0.148932,0.039062,0.039062
0.149420,0.034180,0.039062
0.149908,0.039062,0.039062
0.150396,0.039062,0.039062
0.150885,0.039062,0.034180
0.151373,0.039062,0.039062
0.151861,0.034180,0.034180
0.152350,0.034180,0.039062
0.152838,0.039062,0.034180
0.153326,0.039062,0.034180
0.153814,0.034180,0.034180
0.154303,0.034180,0.034180
0.154791,0.034180,0.034180
0.155279,0.034180,0.034180
0.155768,0.034180,0.034180
0.156256,0.034180,0.034180
0.156744,0.034180,0.034180
0.157233,0.034180,0.034180
0.157721,0.034180,0.034180
0.158209,0.034180,0.034180
0.158698,0.034180,0.034180
0.159186,0.034180,0.034180
0.159674,0.034180,0.034180
0.160162,0.034180,0.034180
0.160651,0.034180,0.034180
0.161139,0.034180,0.034180
0.161627,0.034180,0.029297
0.162116,0.029297,0.034180
0.162604,0.029297,0.034180
0.163092,0.029297,0.029297
0.163580,0.029297,0.029297
0.164069,0.034180,0.029297
0.164557,0.029297,0.029297
0.165045,0.029297,0.029297
0.165534,0.029297,0.029297
0.166022,0.029297,0.029297
0.166510,0.029297,0.029297
0.166999,0.029297,0.029297
0.167487,0.029297,0.029297
0.167975,0.029297,0.029297
0.168463,0.029297,0.029297
0.168952,0.029297,0.029297
0.169440,0.029297,0.029297
0.169928,0.029297,0.029297
0.170417,0.029297,0.029297
0.170905,0.029297,0.029297
0.171393,0.024414,0.024414
0.171882,0.029297,0.024414
0.172370,0.024414,0.029297
0.172858,0.024414,0.024414
0.173347,0.024414,0.024414
0.173835,0.024414,0.024414
0.174323,0.024414,0.024414
0.174811,0.024414,0.024414
0.175300,0.024414,0.024414
0.175788,0.024414,0.024414
0.176276,0.024414,0.024414
0.176765,0.024414,0.024414
0.177253,0.024414,0.024414
0.177741,0.024414,0.024414
0.178229,0.024414,0.024414
0.178718,0.019531,0.019531
0.179206,0.019531,0.024414
0.179694,0.019531,0.019531
0.180183,0.019531,0.019531
0.180671,0.024414,0.019531
0.181159,0.019531,0.019531
0.181648,0.019531,0.019531
0.182136,0.019531,0.019531
0.182624,0.019531,0.019531
0.183113,0.019531,0.019531
0.183601,0.019531,0.019531
0.184089,0.019531,0.019531
0.184577,0.019531,0.019531
0.185066,0.019531,0.019531
0.185554,0.014648,0.019531
0.186042,0.019531,0.019531
0.186531,0.019531,0.019531
0.187019,0.019531,0.014648
0.187507,0.019531,0.014648
0.187995,0.019531,0.014648
0.188484,0.014648,0.014648
0.188972,0.014648,0.014648
0.189460,0.014648,0.014648
0.189949,0.014648,0.014648
0.190437,0.014648,0.014648
0.190925,0.014648,0.014648
0.191414,0.014648,0.014648
0.191902,0.014648,0.014648
0.192390,0.014648,0.014648
0.192878,0.014648,0.014648
0.193367,0.014648,0.014648
0.193855,0.014648,0.014648
0.194343,0.014648,0.014648
0.194832,0.014648,0.014648
0.195320,0.014648,0.009766
0.195808,0.009766,0.014648
0.196297,0.009766,0.014648
0.196785,0.009766,0.009766
0.197273,0.009766,0.009766
0.197761,0.009766,0.009766
0.198250,0.009766,0.009766
0.198738,0.009766,0.009766
0.199226,0.009766,0.009766
0.199715,0.009766,0.009766
0.200203,0.009766,0.009766
0.200691,0.009766,0.009766
0.201180,0.009766,0.009766
0.201668,0.009766,0.009766
0.202156,0.009766,0.009766
0.202644,0.004883,0.009766
0.203133,0.009766,0.009766
0.203621,0.004883,0.004883
0.204109,0.004883,0.004883
0.204598,0.009766,0.004883
0.205086,0.004883,0.004883
0.205574,0.004883,0.004883
0.206063,0.004883,0.004883
0.206551,0.004883,0.004883
0.207039,0.004883,0.004883
0.207528,0.004883,0.004883
0.208016,0.004883,0.004883
0.208504,0.004883,0.004883
0.208992,0.004883,0.004883
0.209481,0.004883,0.004883
0.209969,0.004883,0.004883
0.210457,0.004883,0.004883
0.210946,0.004883,0.004883
0.211434,0.004883,0.004883
0.211922,0.000000,0.004883
0.212410,0.000000,0.000000
0.212899,0.004883,0.000000
0.213387,0.000000,0.000000
0.213875,0.000000,0.000000
0.214364,0.000000,0.000000
0.214852,0.000000,0.000000
0.215340,0.000000,0.000000
0.215829,0.000000,0.000000
0.216317,0.000000,0.000000
0.216805,0.000000,0.000000
0.217294,0.000000,0.000000
0.217782,0.000000,0.000000
0.218270,0.000000,-0.004883
0.218758,-0.004883,-0.004883
0.219247,-0.004883,-0.004883
0.219735,-0.004883,-0.004883
0.220223,-0.004883,-0.004883
0.220712,-0.004883,-0.004883
0.221200,-0.004883,-0.004883
0.221688,-0.004883,-0.004883
0.222176,-0.004883,-0.004883
0.222665,-0.004883,-0.004883
0.223153,-0.004883,-0.004883
0.223641,-0.004883,-0.004883
0.224130,-0.004883,-0.004883
0.224618,-0.004883,-0.004883
0.225106,-0.004883,-0.004883
0.225595,-0.009766,-0.004883
0.226083,-0.009766,-0.004883
0.226571,-0.004883,-0.009766
0.227059,-0.009766,-0.009766
0.227548,-0.004883,-0.004883
0.228036,-0.009766,-0.009766
0.228524,-0.009766,-0.009766
0.229013,-0.009766,-0.009766
0.229501,-0.009766,-0.009766
0.229989,-0.009766,-0.009766
0.230478,-0.009766,-0.009766
0.230966,-0.009766,-0.009766
0.231454,-0.009766,-0.009766
0.231942,-0.009766,-0.009766
0.232431,-0.009766,-0.009766
0.232919,-0.009766,-0.009766
0.233407,-0.009766,-0.009766
0.233896,-0.014648,-0.009766
0.234384,-0.014648,-0.009766
0.234872,-0.014648,-0.014648
0.235361,-0.014648,-0.014648
0.235849,-0.014648,-0.014648
0.236337,-0.014648,-0.014648
0.236825,-0.014648,-0.014648
0.237314,-0.014648,-0.014648
0.237802,-0.014648,-0.014648
0.238290,-0.014648,-0.014648
0.238779,-0.014648,-0.014648
0.239267,-0.014648,-0.014648
0.239755,-0.014648,-0.014648
0.240244,-0.014648,-0.014648
0.240732,-0.014648,-0.014648
0.241220,-0.014648,-0.014648
0.241709,-0.014648,-0.014648
0.242197,-0.019531,-0.019531
0.242685,-0.019531,-0.014648
0.243173,-0.019531,-0.019531
0.243662,-0.019531,-0.019531
0.244150,-0.019531,-0.019531
0.244638,-0.019531,-0.019531
0.245127,-0.019531,-0.019531
0.245615,-0.019531,-0.019531
0.246103,-0.019531,-0.019531
0.246591,-0.019531,-0.019531
0.247080,-0.019531,-0.019531
0.247568,-0.019531,-0.019531
0.248056,-0.019531,-0.019531
0.248545,-0.019531,-0.019531
0.249033,-0.019531,-0.019531
0.249521,-0.019531,-0.024414
0.250010,-0.019531,-0.019531
0.250498,-0.024414,-0.019531
0.250986,-0.024414,-0.024414
0.251474,-0.024414,-0.024414
0.251963,-0.024414,-0.019531
0.252451,-0.024414,-0.024414
0.252939,-0.024414,-0.024414
0.253428,-0.024414,-0.024414
0.253916,-0.024414,-0.024414
0.254404,-0.024414,-0.024414
0.254893,-0.024414,-0.024414
0.255381,-0.024414,-0.024414
0.255869,-0.024414,-0.024414
0.256357,-0.024414,-0.024414
0.256846,-0.024414,-0.024414
0.257334,-0.024414,-0.024414
0.257822,-0.024414,-0.024414
0.258311,-0.024414,-0.029297
0.258799,-0.024414,-0.024414
0.259287,-0.024414,-0.024414
0.259776,-0.024414,-0.024414
0.260264,-0.024414,-0.024414
0.260752,-0.029297,-0.024414
0.261240,-0.029297,-0.029297
0.261729,-0.029297,-0.029297
0.262217,-0.029297,-0.029297
0.262705,-0.029297,-0.029297
0.263194,-0.029297,-0.029297
0.263682,-0.029297,-0.029297
0.264170,-0.029297,-0.029297
0.264659,-0.029297,-0.029297
0.265147,-0.029297,-0.029297
0.265635,-0.029297,-0.029297
0.266124,-0.029297,-0.029297
0.266612,-0.029297,-0.029297
0.267100,-0.029297,-0.029297
0.267588,-0.029297,-0.029297
0.268077,-0.029297,-0.029297
0.268565,-0.029297,-0.029297
0.269053,-0.029297,-0.034180
0.269542,-0.034180,-0.029297
0.270030,-0.029297,-0.034180
0.270518,-0.029297,-0.034180
0.271006,-0.034180,-0.034180
0.271495,-0.034180,-0.034180
0.271983,-0.034180,-0.034180
0.272471,-0.034180,-0.034180
0.272960,-0.034180,-0.034180
0.273448,-0.034180,-0.034180
0.273936,-0.034180,-0.034180
0.274425,-0.034180,-0.034180
0.274913,-0.034180,-0.034180
0.275401,-0.034180,-0.034180
0.275889,-0.034180,-0.034180
0.276378,-0.034180,-0.034180
0.276866,-0.034180,-0.034180
0.277354,-0.034180,-0.034180
0.277843,-0.034180,-0.034180
0.278331,-0.034180,-0.034180
0.278819,-0.034180,-0.034180
0.279308,-0.034180,-0.034180
0.279796,-0.034180,-0.034180
0.280284,-0.034180,-0.039062
0.280773,-0.034180,-0.034180
0.281261,-0.034180,-0.039062
0.281749,-0.039062,-0.039062
0.282237,-0.039062,-0.039062
0.282726,-0.039062,-0.034180
0.283214,-0.039062,-0.039062
0.283702,-0.039062,-0.039062
0.284191,-0.039062,-0.039062
0.284679,-0.039062,-0.039062
0.285167,-0.039062,-0.039062
0.285655,-0.039062,-0.039062
0.286144,-0.039062,-0.039062
0.286632,-0.039062,-0.039062
0.287120,-0.039062,-0.039062
0.287609,-0.039062,-0.039062
0.288097,-0.039062,-0.039062
0.288585,-0.039062,-0.039062
0.289074,-0.039062,-0.039062
0.289562,-0.039062,-0.039062
0.290050,-0.039062,-0.039062
0.290538,-0.039062,-0.039062
0.291027,-0.039062,-0.039062
0.291515,-0.039062,-0.039062
0.292003,-0.039062,-0.039062
0.292492,-0.039062,-0.039062
0.292980,-0.039062,-0.039062
0.293468,-0.039062,-0.039062
0.293957,-0.043945,-0.043945
0.294445,-0.039062,-0.043945
0.294933,-0.043945,-0.039062
0.295421,-0.043945,-0.043945
0.295910,-0.043945,-0.043945
0.296398,-0.043945,-0.043945
0.296886,-0.043945,-0.043945
0.297375,-0.043945,-0.039062
0.297863,-0.043945,-0.043945
0.298351,-0.043945,-0.043945
0.298840,-0.043945,-0.043945
0.299328,-0.043945,-0.043945
0.299816,-0.043945,-0.043945
0.300305,-0.043945,-0.043945
0.300793,-0.043945,-0.043945
0.301281,-0.043945,-0.043945
0.301769,-0.043945,-0.043945
0.302258,-0.043945,-0.043945
0.302746,-0.043945,-0.043945
0.303234,-0.043945,-0.043945
0.303723,-0.043945,-0.043945
0.304211,-0.043945,-0.043945
0.304699,-0.043945,-0.043945
0.305187,-0.043945,-0.043945
0.305676,-0.043945,-0.043945
0.306164,-0.043945,-0.043945
0.306652,-0.043945,-0.043945
0.307141,-0.043945,-0.043945
0.307629,-0.043945,-0.043945
0.308117,-0.043945,-0.043945
0.308606,-0.043945,-0.043945
0.309094,-0.043945,-0.043945
0.309582,-0.043945,-0.043945
0.310070,-0.043945,-0.043945
0.310559,-0.043945,-0.043945
0.311047,-0.048828,-0.048828
0.311535,-0.043945,-0.048828
0.312024,-0.043945,-0.048828
0.312512,-0.043945,-0.043945
0.313000,-0.048828,-0.043945
0.313489,-0.043945,-0.048828
0.313977,-0.043945,-0.043945
0.314465,-0.048828,-0.048828
0.314954,-0.048828,-0.043945
0.315442,-0.043945,-0.048828
0.315930,-0.043945,-0.043945
0.316418,-0.043945,-0.048828
0.316907,-0.043945,-0.043945
0.317395,-0.048828,-0.048828
0.317883,-0.048828,-0.048828
0.318372,-0.048828,-0.048828
0.318860,-0.048828,-0.048828
0.319348,-0.048828,-0.048828
0.319836,-0.048828,-0.048828
0.320325,-0.048828,-0.048828
0.320813,-0.048828,-0.048828
0.321301,-0.048828,-0.048828
0.321790,-0.048828,-0.048828
0.322278,-0.048828,-0.048828
0.322766,-0.048828,-0.048828
0.323255,-0.048828,-0.048828
0.323743,-0.048828,-0.048828
0.324231,-0.048828,-0.048828
0.324719,-0.048828,-0.048828
0.325208,-0.048828,-0.048828
0.325696,-0.048828,-0.048828
0.326184,-0.048828,-0.048828
0.326673,-0.048828,-0.048828
0.327161,-0.048828,-0.048828
0.327649,-0.048828,-0.048828
0.328138,-0.048828,-0.048828
0.328626,-0.048828,-0.048828
0.329114,-0.048828,-0.048828
0.329603,-0.048828,-0.048828
0.330091,-0.048828,-0.048828
0.330579,-0.048828,-0.048828
0.331067,-0.048828,-0.048828
0.331556,-0.048828,-0.048828
0.332044,-0.048828,-0.048828
0.332532,-0.048828,-0.048828
0.333021,-0.048828,-0.048828
0.333509,-0.048828,-0.048828
0.333997,-0.048828,-0.048828
0.334486,-0.048828,-0.048828
0.334974,-0.048828,-0.048828
0.335462,-0.048828,-0.048828
0.335950,-0.048828,-0.048828
0.336439,-0.048828,-0.048828
0.336927,-0.048828,-0.048828
0.337415,-0.048828,-0.048828
0.337904,-0.048828,-0.048828
0.338392,-0.048828,-0.048828
0.338880,-0.048828,-0.048828
0.339368,-0.048828,-0.048828
0.339857,-0.048828,-0.048828
0.340345,-0.048828,-0.048828
0.340833,-0.048828,-0.048828
0.341322,-0.048828,-0.048828
0.341810,-0.048828,-0.048828
0.342298,-0.048828,-0.048828
0.342787,-0.048828,-0.048828
0.343275,-0.048828,-0.048828
0.343763,-0.048828,-0.048828
0.344251,-0.048828,-0.048828
0.344740,-0.048828,-0.048828
0.345228,-0.048828,-0.048828
0.345716,-0.048828,-0.048828
0.346205,-0.048828,-0.048828
0.346693,-0.048828,-0.048828
0.347181,-0.048828,-0.048828
0.347670,-0.048828,-0.048828
0.348158,-0.048828,-0.048828
0.348646,-0.048828,-0.048828
0.349135,-0.048828,-0.048828
0.349623,-0.048828,-0.048828
0.350111,-0.048828,-0.048828
0.350599,-0.048828,-0.048828
0.351088,-0.048828,-0.048828
0.351576,-0.048828,-0.048828
0.352064,-0.048828,-0.048828
0.352553,-0.048828,-0.048828
0.353041,-0.048828,-0.048828
0.353529,-0.048828,-0.048828
0.354017,-0.048828,-0.048828
0.354506,-0.048828,-0.048828
0.354994,-0.048828,-0.048828
0.355482,-0.048828,-0.048828
0.355971,-0.048828,-0.048828
0.356459,-0.048828,-0.043945
0.356947,-0.043945,-0.043945
0.357436,-0.048828,-0.048828
0.357924,-0.048828,-0.048828
0.358412,-0.043945,-0.048828
0.358900,-0.048828,-0.043945
0.359389,-0.043945,-0.043945
0.359877,-0.048828,-0.048828
0.360365,-0.043945,-0.043945
0.360854,-0.043945,-0.048828
0.361342,-0.048828,-0.043945
0.361830,-0.043945,-0.043945
0.362319,-0.043945,-0.043945
0.362807,-0.043945,-0.043945
0.363295,-0.043945,-0.043945
0.363784,-0.048828,-0.043945
0.364272,-0.043945,-0.043945
0.364760,-0.043945,-0.043945
0.365248,-0.043945,-0.043945
0.365737,-0.043945,-0.043945
0.366225,-0.043945,-0.043945
0.366713,-0.043945,-0.043945
0.367202,-0.043945,-0.043945
0.367690,-0.043945,-0.043945
0.368178,-0.043945,-0.043945
0.368666,-0.043945,-0.043945
0.369155,-0.043945,-0.043945
0.369643,-0.043945,-0.043945
0.370131,-0.043945,-0.043945
0.370620,-0.043945,-0.043945
0.371108,-0.043945,-0.043945
0.371596,-0.043945,-0.043945
0.372085,-0.043945,-0.043945
0.372573,-0.043945,-0.043945
0.373061,-0.043945,-0.043945
0.373549,-0.043945,-0.043945
0.374038,-0.043945,-0.043945
0.374526,-0.043945,-0.043945
0.375014,-0.043945,-0.043945
0.375503,-0.043945,-0.043945
0.375991,-0.043945,-0.043945
0.376479,-0.043945,-0.043945
0.376968,-0.043945,-0.043945
0.377456,-0.043945,-0.043945
0.377944,-0.043945,-0.043945
0.378432,-0.043945,-0.043945
0.378921,-0.043945,-0.043945
0.379409,-0.039062,-0.043945
0.379897,-0.039062,-0.039062
0.380386,-0.039062,-0.039062
0.380874,-0.039062,-0.039062
0.381362,-0.039062,-0.043945
0.381851,-0.039062,-0.039062
0.382339,-0.039062,-0.043945
0.382827,-0.039062,-0.039062
0.383316,-0.039062,-0.039062
0.383804,-0.039062,-0.039062
0.384292,-0.039062,-0.039062
0.384780,-0.039062,-0.043945
0.385269,-0.039062,-0.039062
0.385757,-0.039062,-0.039062
0.386245,-0.039062,-0.039062
0.386734,-0.039062,-0.039062
0.387222,-0.039062,-0.039062
0.387710,-0.039062,-0.039062
0.388198,-0.039062,-0.039062
0.388687,-0.039062,-0.039062
0.389175,-0.039062,-0.039062
0.389663,-0.039062,-0.039062
0.390152,-0.039062,-0.039062
0.390640,-0.039062,-0.039062
0.391128,-0.034180,-0.039062
0.391617,-0.039062,-0.039062
0.392105,-0.034180,-0.034180
0.392593,-0.034180,-0.039062
0.393081,-0.039062,-0.034180
0.393570,-0.039062,-0.034180
0.394058,-0.034180,-0.034180
0.394546,-0.039062,-0.039062
0.395035,-0.034180,-0.034180
0.395523,-0.034180,-0.034180
0.396011,-0.034180,-0.034180
0.396500,-0.034180,-0.034180
0.396988,-0.034180,-0.034180
0.397476,-0.034180,-0.034180
0.397965,-0.034180,-0.034180
0.398453,-0.034180,-0.034180
0.398941,-0.034180,-0.034180
0.399429,-0.034180,-0.034180
0.399918,-0.034180,-0.034180
0.400406,-0.034180,-0.034180
0.400894,-0.034180,-0.034180
0.401383,-0.034180,-0.034180
0.401871,-0.034180,-0.034180
0.402359,-0.034180,-0.034180
0.402847,-0.034180,-0.034180
0.403336,-0.034180,-0.034180
0.403824,-0.034180,-0.034180
0.404312,-0.029297,-0.029297
0.404801,-0.029297,-0.029297
0.405289,-0.029297,-0.029297
0.405777,-0.029297,-0.029297
0.406266,-0.029297,-0.029297
0.406754,-0.029297,-0.029297
0.407242,-0.029297,-0.029297
0.407730,-0.029297,-0.029297
0.408219,-0.029297,-0.029297
0.408707,-0.029297,-0.029297
0.409195,-0.029297,-0.029297
0.409684,-0.029297,-0.029297
0.410172,-0.029297,-0.029297
0.410660,-0.029297,-0.029297
0.411149,-0.029297,-0.029297
0.411637,-0.029297,-0.029297
0.412125,-0.029297,-0.029297
0.412613,-0.024414,-0.029297
0.413102,-0.029297,-0.029297
0.413590,-0.029297,-0.024414
0.414078,-0.024414,-0.024414
0.414567,-0.024414,-0.024414
0.415055,-0.024414,-0.024414
0.415543,-0.024414,-0.024414
0.416032,-0.024414,-0.024414
0.416520,-0.024414,-0.024414
0.417008,-0.024414,-0.024414
0.417497,-0.024414,-0.024414
0.417985,-0.024414,-0.024414
0.418473,-0.024414,-0.024414
0.418961,-0.024414,-0.024414
0.419450,-0.024414,-0.024414
0.419938,-0.024414,-0.024414
0.420426,-0.024414,-0.024414
0.420915,-0.024414,-0.024414
0.421403,-0.024414,-0.024414
0.421891,-0.024414,-0.024414
0.422379,-0.019531,-0.024414
0.422868,-0.024414,-0.019531
0.423356,-0.019531,-0.019531
0.423844,-0.024414,-0.019531
0.424333,-0.019531,-0.019531
0.424821,-0.024414,-0.019531
0.425309,-0.019531,-0.019531
0.425798,-0.019531,-0.019531
0.426286,-0.019531,-0.019531
0.426774,-0.019531,-0.019531
0.427262,-0.019531,-0.019531
