0.000000	0.056152	0.000000	0.025820
0.000100	0.305176	10.000000	0.007498
0.000200	0.551758	20.000000	0.007234
0.000300	0.795898	30.000000	0.007410
0.000400	0.974121	40.000000	0.007594
0.000500	0.983887	50.000000	0.007445
0.000600	0.825195	60.000000	0.007611
0.000700	0.585937	70.000000	0.007619
0.000800	0.346680	80.000000	0.007158
0.000900	0.109863	90.000000	0.007516
0.001000	-0.129395	100.000000	0.007560
0.001100	-0.366211	110.000000	0.007718
0.001200	-0.600586	120.000000	0.007739
0.001300	-0.832520	130.000000	0.007886
0.001400	-1.044922	140.000000	0.007842
0.001500	-1.076660	150.000000	0.008200
0.001600	-0.910645	160.000000	0.008058
0.001700	-0.656738	170.000000	0.008314
0.001800	-0.405273	180.000000	0.008493
0.001900	-0.153809	190.000000	0.008559
0.002000	0.095215	200.000000	0.008912
0.002100	0.344238	210.000000	0.008989
0.002200	0.590820	220.000000	0.009181
0.002300	0.834961	230.000000	0.009433
0.002400	0.986328	240.000000	0.009556
0.002500	0.974121	250.000000	0.009875
0.002600	0.788574	260.000000	0.010173
0.002700	0.549316	270.000000	0.010484
0.002800	0.310059	280.000000	0.010939
0.002900	0.073242	290.000000	0.011219
0.003000	-0.166016	300.000000	0.011644
0.003100	-0.400391	310.000000	0.012268
0.003200	-0.637207	320.000000	0.012716
0.003300	-0.869141	330.000000	0.013245
0.003400	-1.059570	340.000000	0.014060
0.003500	-1.064453	350.000000	0.014712
0.003600	-0.871582	360.000000	0.015661
0.003700	-0.617676	370.000000	0.016592
0.003800	-0.366211	380.000000	0.017734
0.003900	-0.117187	390.000000	0.019344
0.004000	0.134277	400.000000	0.020813
0.004100	0.383301	410.000000	0.022940
0.004200	0.627441	420.000000	0.025814
0.004300	0.871582	430.000000	0.028338
0.004400	0.996094	440.000000	0.032952
0.004500	0.959473	450.000000	0.038516
0.004600	0.751953	460.000000	0.046891
0.004700	0.512695	470.000000	0.061081
0.004800	0.273437	480.000000	0.085206
0.004900	0.036621	490.000000	0.145694
0.005000	-0.202637	500.000000	0.519762
0.005100	-0.437012	510.000000	0.325525
0.005200	-0.671387	520.000000	0.123269
0.005300	-0.905762	530.000000	0.075677
0.005400	-1.069336	540.000000	0.053848
0.005500	-1.052246	550.000000	0.042335
0.005600	-0.832520	560.000000	0.034613
0.005700	-0.581055	570.000000	0.029182
0.005800	-0.329590	580.000000	0.024917
0.005900	-0.080566	590.000000	0.022109
0.006000	0.173340	600.000000	0.019672
0.006100	0.419922	610.000000	0.017826
