0.000000	0.981445	0.000000	0.027869
0.000100	-0.148926	10.000000	0.000113
0.000200	-0.871582	20.000000	0.000106
0.000300	0.622559	30.000000	4.896530E-5
0.000400	0.283203	40.000000	0.000139
0.000500	-1.064453	50.000000	0.000168
0.000600	0.170898	60.000000	5.465866E-5
0.000700	0.717773	70.000000	4.190174E-5
0.000800	-0.712891	80.000000	0.000114
0.000900	-0.278320	90.000000	0.000114
0.001000	1.010742	100.000000	3.020046E-5
0.001100	-0.283203	110.000000	9.774645E-5
0.001200	-0.727539	120.000000	3.493638E-5
0.001300	0.761719	130.000000	5.322368E-5
0.001400	0.146484	140.000000	0.000133
0.001500	-1.086426	150.000000	4.367962E-5
0.001600	0.312500	160.000000	0.000127
0.001700	0.578613	170.000000	9.942340E-5
0.001800	-0.844727	180.000000	0.000122
0.001900	-0.131836	190.000000	5.406499E-5
0.002000	0.969238	200.000000	5.383363E-6
0.002100	-0.419922	210.000000	0.000115
0.002200	-0.583496	220.000000	0.000105
0.002300	0.903320	230.000000	0.000122
0.002400	0.007324	240.000000	0.000100
0.002500	-1.032715	250.000000	0.000138
0.002600	0.456543	260.000000	0.000193
0.002700	0.439453	270.000000	0.000160
0.002800	-0.983887	280.000000	0.000106
0.002900	0.017090	290.000000	0.000374
0.003000	0.876465	300.000000	0.000472
0.003100	-0.559082	310.000000	0.000310
0.003200	-0.434570	320.000000	0.000475
0.003300	0.976562	330.000000	0.000174
0.003400	-0.134277	340.000000	6.589940E-5
0.003500	-0.895996	350.000000	0.000154
0.003600	0.600586	360.000000	9.545207E-5
0.003700	0.295410	370.000000	0.000150
0.003800	-1.059570	380.000000	0.000130
0.003900	0.163574	390.000000	4.471051E-5
0.004000	0.732422	400.000000	0.000209
0.004100	-0.698242	410.000000	3.774330E-5
0.004200	-0.288086	420.000000	0.000163
0.004300	1.018066	430.000000	1.764553E-5
0.004400	-0.273437	440.000000	5.047542E-5
0.004500	-0.751953	450.000000	0.000183
0.004600	0.742187	460.000000	0.000124
0.004700	0.156250	470.000000	7.327383E-5
0.004800	-1.086426	480.000000	0.000212
0.004900	0.307617	490.000000	4.676665E-5
0.005000	0.590820	500.000000	0.000185
0.005100	-0.834961	510.000000	0.000206
0.005200	-0.144043	520.000000	0.000119
0.005300	0.971680	530.000000	0.000165
0.005400	-0.410156	540.000000	0.000281
0.005500	-0.603027	550.000000	5.795687E-5
0.005600	0.886230	560.000000	0.000166
0.005700	0.019531	570.000000	0.000261
0.005800	-1.035156	580.000000	8.663166E-5
0.005900	0.449219	590.000000	0.000584
0.006000	0.451660	600.000000	0.000444
0.006100	-0.969238	610.000000	0.000624
0.006200	-0.002441	620.000000	0.000443
0.006300	0.888672	630.000000	0.000132
0.006400	-0.546875	640.000000	0.000216
0.006500	-0.449219	650.000000	9.828540E-5
0.006600	0.974121	660.000000	0.000231
0.006700	-0.117187	670.000000	0.000183
0.006800	-0.908203	680.000000	0.000300
0.006900	0.588379	690.000000	0.000296
0.007000	0.314941	700.000000	4.389813E-5
0.007100	-1.054687	710.000000	0.000134
0.007200	0.141602	720.000000	0.000177
0.007300	0.749512	730.000000	0.000354
0.007400	-0.683594	740.000000	0.000208
0.007500	-0.302734	750.000000	0.000452
0.007600	1.015625	760.000000	0.000208
0.007700	-0.256348	770.000000	0.000331
0.007800	-0.759277	780.000000	0.000229
0.007900	0.732422	790.000000	0.000235
0.008000	0.173340	800.000000	0.000559
0.008100	-1.093750	810.000000	0.000398
0.008200	0.285645	820.000000	0.000438
0.008300	0.603027	830.000000	0.000607
0.008400	-0.822754	840.000000	0.000373
0.008500	-0.151367	850.000000	0.001095
0.008600	0.976562	860.000000	0.000588
0.008700	-0.400391	870.000000	0.000817
0.008800	-0.607910	880.000000	0.000148
0.008900	0.876465	890.000000	0.003005
0.009000	0.026855	900.000000	0.007177
0.009100	-1.042480	910.000000	0.057234
0.009200	0.432129	920.000000	0.007519
0.009300	0.458984	930.000000	0.002806
0.009400	-0.959473	940.000000	0.000360
0.009500	-0.004883	950.000000	0.001237
0.009600	0.895996	960.000000	0.000896
0.009700	-0.539551	970.000000	0.001133
0.009800	-0.461426	980.000000	0.000641
0.009900	0.966797	990.000000	0.000519
0.010000	-0.114746	1000.000000	0.000911
0.010100	-0.905762	1010.000000	0.000675
0.010200	0.590820	1020.000000	0.000371
0.010300	0.312500	1030.000000	0.000681
0.010400	-1.054687	1040.000000	0.000552
0.010500	0.144043	1050.000000	0.000415
0.010600	0.747070	1060.000000	0.000330
0.010700	-0.681152	1070.000000	0.000520
0.010800	-0.312500	1080.000000	0.000286
0.010900	1.010742	1090.000000	0.000812
0.011000	-0.256348	1100.000000	0.000817
