Time (sec)   Pressure(psi)   Temperature(C)
   0.0000	   80.0647	   22.7502
   1.0000	   80.1624	   22.5684
   2.0000	   79.8694	   22.5078
   3.0000	   79.3811	   22.6290
   4.0000	   78.8928	   22.4472
   5.0000	   78.4046	   22.5684
   6.0000	   77.9163	   22.3260
   7.0000	   77.4280	   22.2654
   8.0000	   77.0374	   22.0229
   9.0000	   76.5491	   22.0835
   10.0000	   76.0608	   21.6590
   11.0000	   75.6702	   21.7803
   12.0000	   75.2796	   21.5377
   13.0000	   74.7913	   21.4771
   14.0000	   74.4007	   21.2344
   15.0000	   74.0100	   20.9917
   16.0000	   73.5217	   21.0524
   17.0000	   73.2288	   20.8097
   18.0000	   72.7405	   20.5669
   19.0000	   72.4475	   20.5062
   20.0000	   71.9592	   20.2633
   21.0000	   71.6663	   20.1419
   22.0000	   71.2757	   20.0204
   23.0000	   70.8850	   19.8990
   24.0000	   70.5921	   19.5952
   25.0000	   70.2014	   19.5345
   26.0000	   69.8108	   19.4130
   27.0000	   69.5178	   19.2914
   28.0000	   69.2249	   18.8660
   29.0000	   68.8342	   18.8660
   30.0000	   68.5413	   18.8052
   31.0000	   68.1507	   18.6228
   32.0000	   67.8577	   18.6228
   33.0000	   67.4671	   18.4404
   34.0000	   67.2717	   18.1971
   35.0000	   66.8811	   18.1363
   36.0000	   66.4905	   17.9538
   37.0000	   66.2952	   17.7104
   38.0000	   65.9046	   17.8930
   39.0000	   65.6116	   17.5887
   40.0000	   65.4163	   17.3453
   41.0000	   65.1233	   17.3453
   42.0000	   64.7327	   17.2236
   43.0000	   64.5374	   17.2845
   44.0000	   64.2444	   17.0410
   45.0000	   63.8538	   17.1018
   46.0000	   63.5608	   17.0410
   47.0000	   63.2678	   16.9801
   48.0000	   62.9749	   16.8583
   49.0000	   62.7796	   16.7974
   50.0000	   62.3889	   16.7365
   51.0000	   62.0960	   16.6757
   52.0000	   61.9007	   16.5539
   53.0000	   61.6077	   16.4930
   54.0000	   61.3147	   16.3102
   55.0000	   61.0217	   16.3711
   56.0000	   60.7288	   16.3102
   57.0000	   60.4358	   16.2493
   58.0000	   60.1428	   16.0057
   59.0000	   59.8499	   16.1275
   60.0000	   59.6546	   16.0057
   61.0000	   59.3616	   15.7010
   62.0000	   59.0686	   15.9447
   63.0000	   58.7757	   15.8838
   64.0000	   58.5803	   15.6401
   65.0000	   58.2874	   15.7010
   66.0000	   57.9944	   15.7010
   67.0000	   57.7991	   15.6401
   68.0000	   57.5061	   15.5791
   69.0000	   57.2132	   15.6401
   70.0000	   56.9202	   15.5182
   71.0000	   56.7249	   15.3963
   72.0000	   56.4319	   15.3963
   73.0000	   56.1389	   15.1525
   74.0000	   55.8460	   15.3963
   75.0000	   55.6507	   15.2744
   76.0000	   55.3577	   15.2744
   77.0000	   55.1624	   15.2744
   78.0000	   54.8694	   15.2134
   79.0000	   54.6741	   14.9696
   80.0000	   54.3811	   15.0915
   81.0000	   54.0882	   15.0915
   82.0000	   53.7952	   14.9696
   83.0000	   53.5999	   14.9696
   84.0000	   53.4046	   14.9696
   85.0000	   53.1116	   15.0305
   86.0000	   52.8186	   14.9086
   87.0000	   52.6233	   14.9086
   88.0000	   52.3303	   14.8476
   89.0000	   52.1350	   14.8476
   90.0000	   51.8421	   14.7866
   91.0000	   51.6467	   14.7257
   92.0000	   51.3538	   14.7257
   93.0000	   51.1585	   14.7257
   94.0000	   50.8655	   14.7866
   95.0000	   50.6702	   14.6647
   96.0000	   50.3772	   14.5427
   97.0000	   50.1819	   14.2987
   98.0000	   49.9866	   14.5427
   99.0000	   49.6936	   14.4207
   100.0000	   49.4007	   14.4207
   101.0000	   49.2053	   14.2987
   102.0000	   49.0100	   14.5427
   103.0000	   48.6194	   14.4207
   104.0000	   48.5217	   14.3597
   105.0000	   48.3264	   14.3597
   106.0000	   48.0335	   14.4207
   107.0000	   47.8382	   14.2987
   108.0000	   47.6428	   14.4207
   109.0000	   47.3499	   14.2987
   110.0000	   47.1546	   14.1767
   111.0000	   46.9592	   14.0547
   112.0000	   46.6663	   14.1767
   113.0000	   46.4710	   14.2377
   114.0000	   46.1780	   14.1767
   115.0000	   46.0803	   14.2377
   116.0000	   45.8850	   14.2377
   117.0000	   45.4944	   14.1767
   118.0000	   45.2991	   14.1157
   119.0000	   45.1038	   14.1157
   120.0000	   44.9085	   14.1157
   121.0000	   44.6155	   13.9327
   122.0000	   44.5178	   14.1767
   123.0000	   44.2249	   14.1157
   124.0000	   44.1272	   13.9327
   125.0000	   43.8342	   14.0547
   126.0000	   43.5413	   14.1157
   127.0000	   43.4436	   14.0547
   128.0000	   43.1507	   13.9937
   129.0000	   43.0530	   13.9937
   130.0000	   42.7600	   13.9937
   131.0000	   42.5647	   14.0547
   132.0000	   42.3694	   14.0547
   133.0000	   42.0764	   13.8717
   134.0000	   41.8811	   13.9937
   135.0000	   41.6858	   13.9327
   136.0000	   41.5882	   13.9327
   137.0000	   41.2952	   13.6886
   138.0000	   41.0999	   13.9327
   139.0000	   40.9046	   13.9327
   140.0000	   40.7092	   13.8717
   141.0000	   40.5139	   13.6886
   142.0000	   40.3186	   13.9327
   143.0000	   40.0257	   13.8107
   144.0000	   39.9280	   13.7497
   145.0000	   39.7327	   13.7497
   146.0000	   39.5374	   13.8107
   147.0000	   39.3421	   13.6886
   148.0000	   39.1467	   13.6276
   149.0000	   38.9514	   13.5666
   150.0000	   38.7561	   13.7497
   151.0000	   38.4632	   13.7497
   152.0000	   38.3655	   13.8717
   153.0000	   38.0725	   13.6886
   154.0000	   37.9749	   13.6886
   155.0000	   37.7796	   13.7497
   156.0000	   37.5842	   13.7497
   157.0000	   37.3889	   13.7497
   158.0000	   37.0960	   13.4445
   159.0000	   36.9983	   13.7497
   160.0000	   36.8030	   13.6276
   161.0000	   36.6077	   13.3835
   162.0000	   36.4124	   13.6886
   163.0000	   36.2171	   13.6886
   164.0000	   36.0217	   13.6276
   165.0000	   35.8264	   13.5056
   166.0000	   35.7288	   13.5056
   167.0000	   35.4358	   13.5666
   168.0000	   35.3382	   13.5056
   169.0000	   35.0452	   13.3835
   170.0000	   34.9475	   13.4445
   171.0000	   34.7522	   13.5056
   172.0000	   34.4592	   13.5056
   173.0000	   34.3616	   13.5056
   174.0000	   34.2639	   13.3225
   175.0000	   34.0686	   13.4445
   176.0000	   33.7757	   13.4445
   177.0000	   33.6780	   13.4445
   178.0000	   33.5803	   13.6276
   179.0000	   33.3850	   13.5666
   180.0000	   33.0921	   13.3225
   181.0000	   32.9944	   13.6276
   182.0000	   32.7991	   13.5666
   183.0000	   32.7014	   13.4445
   184.0000	   32.5061	   13.4445
   185.0000	   32.3108	   13.4445
   186.0000	   32.1155	   13.5666
   187.0000	   32.0178	   13.5666
   188.0000	   31.8225	   13.3835
   189.0000	   31.6272	   13.3835
   190.0000	   31.4319	   13.5056
   191.0000	   31.2366	   13.4445
   192.0000	   31.0413	   13.5056
   193.0000	   30.9436	   13.3225
   194.0000	   30.7483	   13.2614
   195.0000	   30.6507	   13.5056
   196.0000	   30.4553	   13.4445
   197.0000	   30.2600	   13.6276
   198.0000	   30.1624	   13.4445
   199.0000	   29.9671	   13.4445
   200.0000	   29.8694	   13.5056
   201.0000	   29.5764	   13.3225
   202.0000	   29.4788	   13.5666
   203.0000	   29.2835	   13.5056
   204.0000	   29.0882	   13.4445
   205.0000	   28.8928	   13.5666
   206.0000	   28.8928	   13.5056
   207.0000	   28.5999	   13.5056
   208.0000	   28.5022	   13.5666
   209.0000	   28.4046	   13.4445
   210.0000	   28.2092	   13.5056
