Time (sec)   Pressure(psi)   Temperature(C)
   0.0000	   80.8460	   26.4398
   1.0000	   80.8460	   26.3191
   2.0000	   80.1624	   26.1983
   3.0000	   78.0139	   25.8962
   4.0000	   75.8655	   25.8358
   5.0000	   73.8147	   25.1106
   6.0000	   71.8616	   24.8687
   7.0000	   70.1038	   24.2638
   8.0000	   68.1507	   23.7797
   9.0000	   66.3928	   23.2348
   10.0000	   64.7327	   22.6896
   11.0000	   63.1702	   22.1441
   12.0000	   61.6077	   21.1131
   13.0000	   60.1428	   20.4455
   14.0000	   58.7757	   19.8382
   15.0000	   57.5061	   18.9876
   16.0000	   56.1389	   18.4404
   17.0000	   54.8694	   17.6496
   18.0000	   53.5999	   17.6496
   19.0000	   52.5257	   17.1627
   20.0000	   51.3538	   16.6757
   21.0000	   50.1819	   16.0057
   22.0000	   49.1077	   15.5182
   23.0000	   48.0335	   14.6647
   24.0000	   46.9592	   14.1157
   25.0000	   45.9827	   13.6886
   26.0000	   44.9085	   13.6276
   27.0000	   43.9319	   12.7120
   28.0000	   42.9553	   12.7120
   29.0000	   41.9788	   12.3456
   30.0000	   41.0999	   11.9180
   31.0000	   40.2210	   11.7959
   32.0000	   39.3421	   11.0626
   33.0000	   38.5608	   11.1237
   34.0000	   37.6819	   10.9404
   35.0000	   36.8030	   10.2680
   36.0000	   36.0217	   10.0845
   37.0000	   35.2405	   9.9011
   38.0000	   34.4592	   9.5341
   39.0000	   33.6780	   9.4730
   40.0000	   32.8967	   9.1671
   41.0000	   32.1155	   9.2283
   42.0000	   31.3342	   8.9224
   43.0000	   30.6507	   8.5553
   44.0000	   29.8694	   8.5553
   45.0000	   29.2835	   8.4942
   46.0000	   28.5999	   8.1882
   47.0000	   27.8186	   8.2494
   48.0000	   27.2327	   8.1882
   49.0000	   26.5491	   7.9434
   50.0000	   25.8655	   7.6986
   51.0000	   25.3772	   7.4538
   52.0000	   24.5960	   7.3313
   53.0000	   24.0100	   7.3313
   54.0000	   23.3264	   7.2089
   55.0000	   22.8382	   7.1477
   56.0000	   22.1546	   6.9640
   57.0000	   21.6663	   6.8416
   58.0000	   21.0803	   6.5354
   59.0000	   20.3967	   6.5967
   60.0000	   20.0061	   6.4130
   61.0000	   19.4202	   6.3518
   62.0000	   18.8342	   6.1068
   63.0000	   18.3460	   6.1068
   64.0000	   17.7600	   6.2293
   65.0000	   17.3694	   6.1068
   66.0000	   16.7835	   5.9844
   67.0000	   16.2952	   6.1068
   68.0000	   15.9046	   5.9231
   69.0000	   15.3186	   5.9231
   70.0000	   14.8303	   5.7394
   71.0000	   14.3421	   5.8006
   72.0000	   13.9514	   5.6169
   73.0000	   13.4632	   5.6169
   74.0000	   13.0725	   5.5557
   75.0000	   12.5842	   5.5557
   76.0000	   12.2913	   5.6169
   77.0000	   11.7053	   5.6782
   78.0000	   11.3147	   5.6169
   79.0000	   10.9241	   5.4332
   80.0000	   10.5335	   5.4944
   81.0000	   10.1428	   5.3107
   82.0000	   9.7522	   5.3719
   83.0000	   9.3616	   5.4944
   84.0000	   8.9710	   5.4332
   85.0000	   8.5803	   5.4332
   86.0000	   8.2874	   5.4944
   87.0000	   7.9944	   5.5557
   88.0000	   7.6038	   5.4332
   89.0000	   7.3108	   5.3719
   90.0000	   6.9202	   5.3107
   91.0000	   6.6272	   5.2495
   92.0000	   6.4319	   5.1270
   93.0000	   6.0413	   5.3107
   94.0000	   5.7483	   5.2495
   95.0000	   5.5530	   5.1270
   96.0000	   5.2600	   5.2495
   97.0000	   4.8694	   5.3719
   98.0000	   4.6741	   5.4332
   99.0000	   4.3811	   5.3719
   100.0000	   4.2835	   5.3719
   101.0000	   3.9905	   5.4332
   102.0000	   3.6975	   5.5557
   103.0000	   3.5022	   5.3719
   104.0000	   3.2092	   5.3107
   105.0000	   3.0139	   5.5557
   106.0000	   2.8186	   5.6169
   107.0000	   2.6233	   5.6782
   108.0000	   2.6233	   5.7394
   109.0000	   2.2327	   5.6782
   110.0000	   2.1350	   5.8619
   111.0000	   1.9397	   5.9844
   112.0000	   1.7444	   5.8006
   113.0000	   1.6467	   5.9231
   114.0000	   1.5491	   5.9231
   115.0000	   1.2561	   5.9844
   116.0000	   1.2561	   6.1681
   117.0000	   1.0608	   6.2293
   118.0000	   0.9632	   6.2905
   119.0000	   0.8655	   6.2293
   120.0000	   0.8655	   6.4130
   121.0000	   0.6702	   6.5967
   122.0000	   0.5725	   6.5967
   123.0000	   0.4749	   6.6579
   124.0000	   0.4749	   6.8416
   125.0000	   0.4749	   6.9028
   126.0000	   0.2796	   7.0252
   127.0000	   0.2796	   7.0865
   128.0000	   0.1819	   7.1477
   129.0000	   0.0842	   7.2701
   130.0000	   0.1819	   7.3925
   131.0000	   0.0842	   7.6374
   132.0000	   0.0842	   7.5762
   133.0000	   0.0842	   7.7598
   134.0000	   0.0842	   7.8210
   135.0000	   0.0842	   7.9434
   136.0000	   0.0842	   7.8210
   137.0000	   0.0842	   8.2494
   138.0000	   0.0842	   8.3106
   139.0000	   -0.0134	   8.4942
   140.0000	   -0.0134	   8.5553
   141.0000	   -0.0134	   8.8001
   142.0000	   -0.0134	   8.6777
   143.0000	   0.0842	   8.9836
   144.0000	   -0.0134	   9.0448
   145.0000	   -0.0134	   9.1671
   146.0000	   -0.0134	   9.2283
   147.0000	   -0.0134	   9.4730
   148.0000	   -0.0134	   9.4730
   149.0000	   0.0842	   9.5953
   150.0000	   -0.0134	   9.7176
   151.0000	   0.0842	   9.9011
   152.0000	   0.0842	   9.9622
   153.0000	   -0.0134	   10.0234
   154.0000	   -0.0134	   10.1457
   155.0000	   -0.0134	   10.0845
   156.0000	   -0.0134	   10.3902
   157.0000	   -0.0134	   10.4514
