Time (sec)   Pressure(psi)   Temperature(C)
   0.0000	   80.5530	   24.6268
   0.1000	   80.5530	   24.7478
   0.2000	   80.5530	   24.6873
   0.3000	   80.4553	   24.5058
   0.4000	   80.5530	   24.5663
   0.5000	   80.4553	   24.6873
   0.6000	   80.5530	   24.6268
   0.7000	   80.5530	   24.5663
   0.8000	   80.5530	   24.7478
   0.9000	   80.5530	   24.6873
   1.0000	   79.9671	   24.6873
   1.1000	   79.0882	   24.5663
   1.2000	   78.3069	   24.5663
   1.3000	   77.3303	   24.5663
   1.4000	   76.5491	   24.5663
   1.5000	   75.7678	   24.4453
   1.6000	   74.8889	   24.3848
   1.7000	   74.1077	   24.4453
   1.8000	   73.3264	   24.3848
   1.9000	   72.3499	   24.3243
   2.0000	   71.7639	   24.1428
   2.1000	   70.9827	   24.1428
   2.2000	   70.1038	   24.0218
   2.3000	   69.5178	   24.0218
   2.4000	   68.6389	   23.7797
   2.5000	   67.8577	   23.8402
   2.6000	   67.1741	   23.7191
   2.7000	   66.3928	   23.5981
   2.8000	   65.7092	   23.4770
   2.9000	   65.1233	   23.3559
   3.0000	   64.2444	   23.2348
   3.1000	   63.7561	   22.9319
   3.2000	   62.8772	   22.9319
   3.3000	   62.2913	   22.8107
   3.4000	   61.7053	   22.6896
   3.5000	   60.9241	   22.6290
   3.6000	   60.3382	   22.4472
   3.7000	   59.7522	   22.2654
   3.8000	   59.0686	   22.2654
   3.9000	   58.3850	   22.0229
   4.0000	   57.7991	   21.9016
   4.1000	   57.2132	   21.7197
   4.2000	   56.6272	   21.6590
   4.3000	   56.1389	   21.2951
   4.4000	   55.4553	   21.2951
   4.5000	   54.8694	   21.1738
   4.6000	   54.2835	   20.9311
   4.7000	   53.7952	   20.8097
   4.8000	   53.2092	   20.5669
   4.9000	   52.7210	   20.4455
   5.0000	   52.2327	   20.3848
   5.1000	   51.6467	   20.2026
   5.2000	   51.1585	   19.9597
   5.3000	   50.6702	   19.8382
   5.4000	   50.1819	   19.7167
   5.5000	   49.5960	   19.4737
   5.6000	   49.2053	   19.2914
   5.7000	   48.6194	   19.1091
   5.8000	   48.1311	   18.9876
   5.9000	   47.7405	   18.9268
   6.0000	   47.2522	   18.4404
   6.1000	   46.7639	   18.3188
   6.2000	   46.2757	   18.0755
   6.3000	   45.7874	   17.7104
   6.4000	   45.3967	   17.6496
   6.5000	   45.0061	   17.4670
   6.6000	   44.5178	   17.2236
   6.7000	   44.0296	   17.0410
   6.8000	   43.6389	   16.9801
   6.9000	   43.2483	   16.6757
   7.0000	   42.8577	   16.0666
   7.1000	   42.3694	   16.0057
   7.2000	   41.9788	   15.7619
   7.3000	   41.5882	   15.7010
   7.4000	   41.1975	   15.4572
   7.5000	   40.8069	   15.1525
   7.6000	   40.4163	   15.0305
   7.7000	   39.9280	   14.6037
   7.8000	   39.6350	   14.4817
   7.9000	   39.2444	   14.2377
   8.0000	   38.8538	   14.2377
   8.1000	   38.5608	   14.0547
   8.2000	   38.1702	   13.6276
   8.3000	   37.8772	   13.8107
   8.4000	   37.3889	   13.7497
   8.5000	   36.9983	   13.6886
   8.6000	   36.7053	   13.6886
   8.7000	   36.3147	   13.5666
   8.8000	   36.0217	   13.5056
   8.9000	   35.6311	   13.1394
   9.0000	   35.2405	   12.8952
   9.1000	   34.8499	   12.6509
   9.2000	   34.6546	   12.5899
   9.3000	   34.2639	   12.5288
   9.4000	   33.9710	   12.4677
   9.5000	   33.6780	   12.2845
   9.6000	   33.2874	   12.1013
   9.7000	   32.9944	   12.1624
   9.8000	   32.7014	   12.1624
   9.9000	   32.4085	   12.0402
   10.0000	   32.1155	   11.6126
   10.1000	   31.7249	   11.7959
   10.2000	   31.3342	   11.5515
   10.3000	   31.0413	   11.5515
   10.4000	   30.8460	   11.1849
   10.5000	   30.4553	   11.2460
   10.6000	   30.1624	   11.1237
   10.7000	   29.9671	   11.1237
   10.8000	   29.6741	   10.8793
   10.9000	   29.4788	   10.5736
   11.0000	   29.0882	   10.3902
   11.1000	   28.7952	   10.2680
   11.2000	   28.5022	   9.9622
   11.3000	   28.1116	   9.8399
   11.4000	   27.9163	   9.6565
   11.5000	   27.6233	   9.4118
   11.6000	   27.3303	   9.4118
   11.7000	   27.0374	   9.2895
   11.8000	   26.8421	   9.3506
   11.9000	   26.5491	   9.2283
   12.0000	   26.2561	   9.1671
   12.1000	   25.9632	   9.1671
   12.2000	   25.7678	   8.9836
   12.3000	   25.4749	   8.5553
   12.4000	   25.2796	   8.2494
   12.5000	   24.9866	   8.4330
   12.6000	   24.7913	   8.3718
   12.7000	   24.4983	   8.2494
   12.8000	   24.2053	   8.1270
   12.9000	   24.1077	   8.1882
   13.0000	   23.8147	   8.0046
   13.1000	   23.5217	   8.1270
   13.2000	   23.2288	   8.0658
   13.3000	   23.0335	   8.0658
   13.4000	   22.8382	   8.0658
   13.5000	   22.6428	   7.8822
   13.6000	   22.3499	   7.6986
   13.7000	   22.1546	   7.6986
   13.8000	   21.8616	   7.6374
   13.9000	   21.6663	   7.6374
   14.0000	   21.5686	   7.5150
   14.1000	   21.2757	   7.4538
   14.2000	   21.0803	   7.3313
   14.3000	   20.7874	   7.2089
   14.4000	   20.5921	   7.1477
   14.5000	   20.3967	   7.0252
   14.6000	   20.2014	   7.1477
   14.7000	   20.0061	   7.0865
   14.8000	   19.7132	   6.9028
   14.9000	   19.6155	   6.9028
   15.0000	   19.3225	   6.7804
   15.1000	   19.1272	   6.6579
   15.2000	   18.8342	   6.4742
   15.3000	   18.6389	   6.5967
   15.4000	   18.4436	   6.2905
   15.5000	   18.2483	   6.2905
   15.6000	   18.1507	   6.1681
   15.7000	   17.8577	   6.0456
   15.8000	   17.7600	   5.8006
   15.9000	   17.5647	   5.5557
   16.0000	   17.3694	   5.6169
   16.1000	   17.0764	   5.3719
   16.2000	   16.8811	   5.1882
   16.3000	   16.6858	   4.7595
   16.4000	   16.5882	   4.8820
   16.5000	   16.3928	   4.6982
   16.6000	   16.1975	   4.5757
   16.7000	   16.0999	   4.5145
   16.8000	   15.8069	   4.2082
   16.9000	   15.6116	   4.0244
   17.0000	   15.5139	   4.1469
   17.1000	   15.3186	   4.0857
   17.2000	   15.1233	   4.0857
   17.3000	   14.9280	   3.9019
   17.4000	   14.7327	   3.7181
   17.5000	   14.6350	   3.7181
   17.6000	   14.4397	   3.5343
   17.7000	   14.2444	   3.4118
   17.8000	   14.0491	   3.3506
   17.9000	   13.8538	   2.9830
   18.0000	   13.7561	   3.1668
   18.1000	   13.5608	   3.1668
   18.2000	   13.4632	   3.0443
   18.3000	   13.1702	   2.9217
   18.4000	   13.0725	   2.8605
   18.5000	   12.8772	   2.9217
   18.6000	   12.7796	   2.7992
   18.7000	   12.5842	   2.8605
   18.8000	   12.4866	   2.7992
   18.9000	   12.2913	   2.8605
   19.0000	   12.0960	   2.7380
   19.1000	   11.9007	   2.4317
   19.2000	   11.8030	   2.3704
   19.3000	   11.6077	   2.4317
   19.4000	   11.5100	   2.3704
   19.5000	   11.3147	   2.3704
   19.6000	   11.1194	   2.3091
   19.7000	   10.9241	   2.1866
   19.8000	   10.8264	   2.0641
   19.9000	   10.7288	   2.1866
   20.0000	   10.5335	   2.1254
   20.1000	   10.4358	   2.1254
   20.2000	   10.2405	   2.0029
   20.3000	   10.0452	   2.1866
   20.4000	   9.9475	   2.0641
   20.5000	   9.9475	   2.0641
   20.6000	   9.7522	   2.0029
   20.7000	   9.6546	   2.0029
   20.8000	   9.5569	   1.8191
   20.9000	   9.3616	   1.6353
   21.0000	   9.2639	   2.0029
   21.1000	   9.0686	   1.9416
   21.2000	   8.9710	   1.8191
   21.3000	   8.7757	   1.7578
   21.4000	   8.6780	   2.0029
